"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.00862989960283253,0.0465732096082617,-0.0826519138737952,0.0999117130794602,1.00866724453679,0.920671564448869,1.10507335024567,0.852995693812914,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0286074479085052,0.0483522930239839,-0.0661613049884305,0.123376200805441,1.02902057100285,0.935979873891465,1.13130994061291,0.554087564773715,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.0283533048491103,0.059297591769792,-0.144574449087861,0.0878678393896408,0.972044877957748,0.865390482472698,1.09184381374763,0.632541510408858,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.0221830761527292,0.0423250825017568,-0.0607725611934005,0.105138713498859,1.02243095006191,0.941037243826376,1.11086469159701,0.600200765684753,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.00657803448491099,0.0387260600038797,-0.0824797173556523,0.0693236483858304,0.993443553422661,0.920830114537115,1.07178303386956,0.865119712638311,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_4_6","4–<6 km","within_band_4_6_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.00870670788557202,0.0385948670879921,-0.0669378415950028,0.0843512573661468,1.00874472151109,0.935253333385532,1.08801099857404,0.821518468706206,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.00758992745446782,0.041433252709638,-0.0887976105277049,0.0736177556187693,0.992438803310821,0.915030747425306,1.07639528080166,0.854653297953907,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0312361940449952,0.0418232236702377,-0.113208206156024,0.0507358180660338,0.969246615759139,0.892964720007931,1.05204492530478,0.455146612316239,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.171168674157036,0.0534378554943646,-0.275904946337047,-0.0664324019770256,0.842679423242055,0.758885062137928,0.935726166957414,0.00135940161130714,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0858154215190877,0.0374669442089855,-0.159249282779471,-0.0123815602587046,0.917763615001263,0.852783748167096,0.987694775880211,0.0219963889802896,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.120073774196054,0.0347709545194511,-0.188223592762259,-0.0519239556298499,0.886855007288506,0.828429455692666,0.949401060703567,0.000553817826140885,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_6_8","6–<8 km","within_band_6_8_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.108576288889207,0.0343467992645554,-0.175894778431963,-0.041257799346452,0.897110452646387,0.83870622867884,0.959581718518016,0.00157133343778189,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0210099686658146,0.0427683417556421,-0.104834378185374,0.0628144408537444,0.979209203111497,0.900473648316345,1.06482923209475,0.623249295393057,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.114264341903365,0.0431457237820902,-0.198828406603175,-0.0297002772035551,0.892022125887306,0.819690534749214,0.970736441791359,0.00808892609498083,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.154909153523473,0.0538072784262253,-0.260369481344994,-0.0494488257019523,0.856492983319072,0.770766749250721,0.951753862226066,0.00398985380713386,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.110441269896037,0.0375184448318013,-0.18397607052232,-0.0369064692697535,0.89543891786597,0.831955711854114,0.963766272896963,0.00324363808466743,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0376423352159891,0.0343764615223195,-0.105018961715662,0.0297342912836841,0.963057330991702,0.900307451050518,1.03018076957448,0.273515236541666,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_8_10","8–<10 km","within_band_8_10_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.122299372196687,0.034399938960708,-0.189722013630051,-0.0548767307633227,0.884883419352338,0.827189049266286,0.946601827646559,0.000377662063114615,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0290024084158337,0.0408053479290561,-0.10897942073341,0.0509746039017424,0.971414124894628,0.896748871742443,1.05229616872696,0.477239057582276,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0021830117961695,0.0413339648466199,-0.0831960942337892,0.0788300706414503,0.997819369241156,0.920170689361045,1.08202043940802,0.957880110985609,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0125131953878847,0.050515928390201,-0.0864962049025138,0.111522595678283,1.01259181299422,0.917139029410126,1.11797900521406,0.804360406004428,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.00810315797484409,0.0348093212191072,-0.0601218579408919,0.0763281738905801,1.0081360774165,0.941649779089396,1.0793167196105,0.815926796623609,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0509884978893162,0.0320359882779967,-0.113777881123337,0.0118008853447047,0.950289600805736,0.892456165229466,1.01187079050245,0.111474477126497,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_10_12","10–<12 km","within_band_10_12_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0092791679516549,0.03244448398942,-0.0543108521645946,0.0728691880679044,1.00932235290071,0.947137640950684,1.07558982772818,0.774877046720057,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0228687192444775,0.0543958844674198,-0.129482693707822,0.083745255218867,0.977390787952241,0.878549792724087,1.08735186131211,0.674184011000426,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0682481605235753,0.0524503728950315,-0.0345526813263823,0.171049002373533,1.07063096385537,0.966037446211934,1.18654889130913,0.1931917321937,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.00674733517259317,0.0637193198487939,-0.131634907195617,0.118140236850431,0.993275376982489,0.876660999282924,1.12540192312274,0.915668428021516,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0326740142372761,0.0455176844223242,-0.121887036364691,0.0565390078901392,0.967854014798504,0.885248363727926,1.05816789089201,0.472861370461276,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0149088711399696,0.0423663602510363,-0.0681276691081108,0.09794541138805,1.0150205627342,0.934141204989428,1.10290257754437,0.724910622136595,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_12_14","12–<14 km","within_band_12_14_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0257602331533606,0.0416962246710006,-0.107483331799812,0.0559628654930909,0.97456873086935,0.898091491894819,1.05755841109731,0.536702352351055,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0333102627497432,0.048314895967131,-0.061385193262633,0.128005718762119,1.03387126122508,0.940460910790542,1.1365595023919,0.490545886612178,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0464173435377128,0.046008529486834,-0.136592404313557,0.0437577172381309,0.954643464760497,0.872325709876887,1.04472920434564,0.313029495107938,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.115798661992178,0.0534252960400589,-0.220510318094083,-0.0110870058902718,0.890654527854752,0.802109362579064,0.988974228448778,0.0301977008858802,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.156497666246792,0.038312073066922,-0.231587949631026,-0.0814073828625582,0.855133513371161,0.793272924373995,0.921818082052364,4.41122674364434e-05,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.16724140691713,0.0368057919962664,-0.239379433652285,-0.0951033801819753,0.845995357552869,0.787116167342857,0.90927892818806,5.52259351769947e-06,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_14_16","14–<16 km","within_band_14_16_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.145644598445562,0.0355192862505208,-0.215261120253151,-0.0760280766379722,0.864464880758095,0.806330863366422,0.926790185041584,4.12370544858478e-05,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0878260920339264,0.0411423021984856,-0.168463522584021,-0.00718866148383152,0.915920148683736,0.844962084890246,0.992837115139676,0.0327862788765275,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.141142330681793,0.041057157649019,-0.221612880981453,-0.0606717803821322,0.868365707818325,0.801225473925227,0.941132087102353,0.000586669909424047,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,-0.166937465952301,0.0515741183344107,-0.268020880422153,-0.0658540514824487,0.846252529278616,0.764891809672232,0.936267501174229,0.00120858718286876,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.141350284258509,0.0354254734544805,-0.21078293636457,-0.0719176321524471,0.868185146838288,0.8099498584624,0.930607544794838,6.60524978922899e-05,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.144846276272762,0.0333677816963127,-0.21024592664153,-0.0794466259039947,0.86515527778297,0.810384926218921,0.923627316426078,1.41898889031083e-05,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_16_18","16–<18 km","within_band_16_18_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.148173532710186,0.0323298901537781,-0.211538953035728,-0.0848081123846453,0.862281467918023,0.80933775427624,0.918688552444672,4.57969235960038e-06,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.00681766918430222,0.0455861163074439,-0.0961648153419462,0.0825294769733418,0.99320551839724,0.908314299599376,1.08603068586482,0.881115063477208,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.0194860998658487,0.0450466806856341,-0.107775971632768,0.0688037719010701,0.980702526990612,0.897828713002313,1.07122598388463,0.665323039183573,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.00554729883303728,0.0542087991081822,-0.100699995064167,0.111794592730241,1.00556271358544,0.904204257939786,1.11828313356676,0.918493097690197,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,-0.0853903088438616,0.037166748696094,-0.158235797710657,-0.0125448199770663,0.918153850888095,0.853648469880046,0.987533538271435,0.0215907173080007,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,-0.0506864309685406,0.0356012453899269,-0.12046358973757,0.0190907278004888,0.950576695217976,0.886509364796378,1.01927412092153,0.154525704404103,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_18_20","18–<20 km","within_band_18_20_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,-0.0611402801300219,0.0340293609540916,-0.127836602016955,0.00555604175691125,0.940691270226176,0.87999715715837,1.00557150518213,0.0723845318542306,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,-0.0149972291848764,0.0423986944593624,-0.0980971433167447,0.0681026849469918,0.985114669169905,0.906560833150092,1.070475224527,0.723549386971148,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0426842709670474,0.0425347300612471,-0.04068226804513,0.126050809979225,1.04360834537551,0.960134146787831,1.13433980260062,0.315612088064395,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0225189190950729,0.0501558129386617,-0.075784667880032,0.120822506070178,1.02277438394721,0.927015801346775,1.12842460607345,0.653446627914712,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.00929982177973321,0.0356987247658765,-0.0606683930553928,0.0792680366148592,1.00934319948634,0.941135275029636,1.0824944313316,0.794471547908458,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0394472961938117,0.0334259275155507,-0.0260663178865142,0.104960910274138,1.0402356730609,0.974270475907396,1.11066719383101,0.237944274969948,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_20_22","20–<22 km","within_band_20_22_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0128249143971571,0.0327616131318013,-0.0513866674166079,0.0770364962109222,1.01290750631221,0.949911299763565,1.08008149455533,0.695456046978252,217037,"completed"
"SOG_GLAUCOUS_WINGED_GULL_DISTANCE_BAND_v1","atx_725074cbfcb6","Glaucous-winged Gull","SoG","detection","band_22_24","22–<24 km","within_band_22_24_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0152409020056412,0.0422468345719913,-0.0675613722162833,0.0980431762275656,1.01535763684673,0.934670356064505,1.10301040790879,0.718280035814359,217037,"completed"
