"analysis_version","stage","analysis_taxon_id","species","analysis_role","outcome","comparison","primary_comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status","multiplicity_family","analysis_variant"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_15dd5efcd8d6","Black Turnstone","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0167247395494686,0.0690525993973004,-0.15206534740705,0.118615868308112,0.983414342457467,0.858932149918313,1.12593732699728,0.808622951175123,0.865357657928627,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_15dd5efcd8d6","Black Turnstone","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.119627476526983,0.0664962819628909,-0.0107028412261032,0.24995779428007,1.12707691076017,0.989354230388107,1.28397122461424,0.0720170981343952,0.150581205190099,4421,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1812dd827ede","Surfbird","core_species","checklist_reporting","active_minus_pre14",TRUE,0.30422093944648,0.182967506145799,-0.0543887829403972,0.662830661833357,1.35556852156541,0.947063832655539,1.94027683594097,0.0963715532491145,0.174896522563208,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1812dd827ede","Surfbird","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,,,,,,,,,,1063,TRUE,"failed_insufficient_support","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1930f23cc4f8","Surf Scoter","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0173034064440568,0.037309464250012,-0.0558217997684513,0.0904286126565649,1.01745397759221,0.945707646197192,1.09464336117078,0.642804929943966,0.851282204520388,217183,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_1930f23cc4f8","Surf Scoter","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.285272712198113,0.0364318804766734,0.213867538574765,0.35667788582146,1.33012471990012,1.23845859593724,1.42857563126722,4.86690357330032e-15,3.73129273953024e-14,16632,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_3083477933a8","White-winged Scoter","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0927415264793756,0.0525700176023313,-0.0102938146878304,0.195776867646582,1.09717810712638,0.989758985296195,1.21625548910493,0.0777063122533685,0.169353095320394,217199,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_3083477933a8","White-winged Scoter","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.149635407229635,0.0537240814745815,0.0443381424369593,0.25493267202231,1.16141072357372,1.04533576751704,1.29037473962647,0.0053485210370513,0.0129490509318084,4706,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35518e24dfdd","Common Merganser","core_species","checklist_reporting","active_minus_pre14",TRUE,0.157550024620676,0.0303311244308932,0.0981021131255228,0.21699793611583,1.17063931730477,1.10307541783637,1.24234153808608,2.05452772109978e-07,2.01343716667778e-06,217093,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35518e24dfdd","Common Merganser","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.109752989476644,0.0202536149428332,0.0700566336319487,0.149449345321339,1.11600237208008,1.07256892300781,1.16119464938039,5.99556619078673e-08,3.06440049751322e-07,27776,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35707a9578d5","Pelagic Cormorant","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0532201768748399,0.0423101415289722,-0.0297061767027382,0.136146530452418,1.05466183170348,0.970730714949406,1.14584978318123,0.208442885665091,0.329474238631918,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_35707a9578d5","Pelagic Cormorant","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0264326587416487,0.0230922947457356,-0.0188274072803766,0.0716927247636739,1.02678509993279,0.981348721272021,1.07432517981724,0.252353030638183,0.414579978905587,18881,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_40f730f5ad72","Long-tailed Duck","core_species","checklist_reporting","active_minus_pre14",TRUE,0.121595880222546,0.0618410181222101,0.000389711935725234,0.242802048509366,1.12929763804335,1.00038978788329,1.27481624736366,0.0492679128527559,0.120706386489252,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_40f730f5ad72","Long-tailed Duck","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.386326610862223,0.0572400382609832,0.274138197397001,0.498515024327445,1.47156522151975,1.3153965740608,1.64627477666395,1.48624169928555e-11,8.54588977089191e-11,2946,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_4ae57d328ec6","Greater Scaup","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0983869080209327,0.0470034600012447,0.00626181926972411,0.190511996772141,1.10338961282306,1.00628146544553,1.20986888807178,0.0363326990503141,0.104723661968552,216227,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_4ae57d328ec6","Greater Scaup","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.180027208414146,0.0544557430939616,0.0732959131986154,0.286758503629677,1.1972499379508,1.07604890688134,1.33210247671508,0.000946596633110846,0.00272146532019368,4514,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_59441ff7abde","Brant","core_species","checklist_reporting","active_minus_pre14",TRUE,0.15134038109479,0.0565016043271212,0.0405992715449,0.26208149064468,1.16339258753716,1.04143468940163,1.29963244600012,0.0073949473089975,0.0278732629339137,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_59441ff7abde","Brant","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0684064783391509,0.0521403791232519,-0.033786786882687,0.170599743560989,1.07080047722899,0.966777612332768,1.18601594348791,0.189531129710503,0.33532430641089,3796,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_5a9a3495d0ea","Western Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.225289228314949,0.134014285419964,-0.0373739445220527,0.48795240115195,1.25268497576618,0.963315841306397,1.62897731068371,0.0927466615816797,0.17479178528855,216824,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_5a9a3495d0ea","Western Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0839591607893131,0.0391483640143928,0.00722977726743944,0.160688544311187,1.08758447681027,1.00725597520413,1.17431916346681,0.0319816141769596,0.0700549643876258,712,TRUE,"completed_with_singular_warning","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6b4cfd1ab927","Horned Grebe","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0770300472908865,0.0388381422650069,-0.153151407356743,-0.000908687225030028,0.925862033542696,0.857999804493939,0.999091725506182,0.0473271471467801,0.120706386489252,217142,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6b4cfd1ab927","Horned Grebe","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0234844140035445,0.0221303116853385,-0.0198901998663648,0.0668590278734538,1.02376234426601,0.980306305160961,1.06914474794177,0.288604619451947,0.457786637751365,13054,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.244395336454988,0.140957013285737,-0.520666005863366,0.0318753329533898,0.783177954256937,0.594124725623987,1.03238879242045,0.0829484548508052,0.169353095320394,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,,,,,,,,,,1816,TRUE,"failed_insufficient_support","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.129317971346285,0.0283982294192776,0.0736584644597948,0.184977478232774,1.13805193454579,1.07643910049795,1.20319134182722,5.27020897425658e-06,4.30400399564287e-05,217037,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.18634546770325,0.0149694582144569,0.157005868734837,0.215685066671662,1.2048384212506,1.17000248031508,1.24071157603931,1.42716852731579e-35,6.56497522565262e-34,85053,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7571c026ae99","American Herring Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.343187226628138,0.0617256514208361,0.222207172921026,0.464167280335251,1.40943262054213,1.24883007484032,1.59068903918114,2.69959905427177e-08,3.30700884148292e-07,217179,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7571c026ae99","American Herring Gull","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0642909707219219,0.0401628538794541,-0.014426776398153,0.143008717841997,1.06640264557059,0.985676790894884,1.15373985974397,0.10943074412124,0.21886148824248,1851,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7b80ddaff058","Great Blue Heron","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0121650023842468,0.0282869344915185,-0.0432763704521733,0.0676063752206669,1.01223929698476,0.957646688242582,1.06994406908099,0.667153967543493,0.859908121667258,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7b80ddaff058","Great Blue Heron","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0138606661392693,0.0138898629745657,-0.0133629650410759,0.0410842973196145,1.01395717052841,0.986725922999828,1.04193993458724,0.31832883389943,0.478471079248217,50285,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7d980a7c8c37","Northern Pintail","core_species","checklist_reporting","active_minus_pre14",TRUE,0.148642450681118,0.0482764274691422,0.0540223915393387,0.243262509822896,1.1602580655546,1.05550823634467,1.27540338609439,0.00207706350135798,0.0113084568407268,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_7d980a7c8c37","Northern Pintail","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.058135474435352,0.0378508555922395,-0.0160508393094638,0.132321788180168,1.05985856972605,0.984077288973693,1.14147557352254,0.124560670213245,0.238741284575386,14278,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_815c98107028","Mallard","core_species","checklist_reporting","active_minus_pre14",TRUE,0.00757482234902691,0.0280886862455405,-0.0474779910652781,0.0626276357633319,1.00760358389116,0.953631461314242,1.06463033515183,0.787410134079648,0.865357657928627,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_815c98107028","Mallard","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0601846599834795,0.013830182167159,0.0330780010362197,0.0872913189307393,1.06203264336956,1.03363116039858,1.09121452486747,1.35092423009786e-05,5.17854288204178e-05,81526,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_82312e6f2848","Common Goldeneye","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0108429088059547,0.0337755116933278,-0.0770416952842886,0.0553558776723791,0.989215663640022,0.925851249170646,1.05691668080302,0.74818863724409,0.864731240964312,216892,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_82312e6f2848","Common Goldeneye","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.170016651560822,0.0205072918423356,0.129823098129392,0.210210204992251,1.18532458866052,1.13862694027166,1.23393741250142,1.12729545401114e-16,1.15727776132335e-15,21195,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_8608f2ed61cf","Pigeon Guillemot","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0190458242588508,0.0620391555163289,-0.140640334702135,0.102548686184433,0.981134401455887,0.868801733344897,1.10799124446274,0.758845782887049,0.864731240964312,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_8608f2ed61cf","Pigeon Guillemot","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0137039445932022,0.0401299717853428,-0.0649493548066782,0.0923572439930827,1.01379827404457,0.937114922542021,1.0967565617969,0.732735472122592,0.802519802800934,6342,TRUE,"completed_with_convergence_warning","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_86eda7ed9025","Red-necked Grebe","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0659746659063589,0.0468505975974834,-0.0258508180388873,0.157800149851605,1.06819965495311,0.974480453670776,1.17093216035654,0.159074040163968,0.278379570286944,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_86eda7ed9025","Red-necked Grebe","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0289069178427823,0.0311214100395639,-0.0320899249828663,0.0899037606684309,1.02932877787266,0.968419493057196,1.09406898617049,0.352970223559589,0.507217833223438,8109,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_87b306550dba","Harlequin Duck","core_species","checklist_reporting","active_minus_pre14",TRUE,0.141720701994376,0.0482197392960202,0.0472117496302659,0.236229654358487,1.1522547811283,1.04834397202701,1.2664651260081,0.00329209446197942,0.0146647844215447,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_87b306550dba","Harlequin Duck","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.193542893442595,0.0233818131388565,0.147715381797191,0.239370405087999,1.21354143840518,1.15918292484645,1.27044903022668,1.25791061013408e-16,1.15727776132335e-15,12030,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_98ca0000b734","Brandt's Cormorant","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0154040433404834,0.0796622494608081,-0.140731096530146,0.171539183211113,1.0155232971596,0.868722882889759,1.18713065741215,0.84667162520961,0.865357657928627,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_98ca0000b734","Brandt's Cormorant","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0498633616568138,0.0712492004471709,-0.0897825051469162,0.189509228460544,1.05112746224836,0.91412998221797,1.20865627797474,0.484024415493374,0.593974590563245,2573,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_99238953638b","Bufflehead","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.0732787818851778,0.0296407254861589,-0.131373536313688,-0.0151840274566678,0.92934171027456,0.876890162888502,0.984930668638213,0.0134271943582562,0.0438621682369703,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_99238953638b","Bufflehead","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0994566580716892,0.0134700280473275,0.073055888228183,0.125857427915195,1.10457059548289,1.07579065926846,1.13412046283715,1.5412095607844e-13,1.01279485422975e-12,50039,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_9ae1aa9b7fdf","Common Loon","core_species","checklist_reporting","active_minus_pre14",TRUE,-0.065517866515378,0.0376803530417728,-0.139370001402007,0.00833426837125097,0.936582313147842,0.86990610242787,1.00836909507035,0.082073363931217,0.169353095320394,217199,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_9ae1aa9b7fdf","Common Loon","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0530478979633583,0.0182542398946814,0.0172702452046284,0.0888255507220882,1.05448015136143,1.01742023811667,1.09288998582678,0.0036601243885958,0.00986071538232545,15359,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a113baee5693","American Wigeon","core_species","checklist_reporting","active_minus_pre14",TRUE,0.0840408840559187,0.0310345558042938,0.0232142724033045,0.144867495708533,1.08767336139834,1.02348582081999,1.15588640021192,0.00676945773397924,0.0276419524137486,217190,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a113baee5693","American Wigeon","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0512617257157539,0.0222294475335751,0.00769280915372395,0.0948306422777839,1.05259834929104,1.00772247483207,1.09947263517652,0.0211090746806272,0.0485508717654426,34665,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a444854c6b66","Double-crested Cormorant","core_species","checklist_reporting","active_minus_pre14",TRUE,0.00725056957589136,0.0348466279392738,-0.0610475661677524,0.0755487053195351,1.00727691859879,0.94077848948427,1.07847575394509,0.835173600741145,0.865357657928627,217200,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_a444854c6b66","Double-crested Cormorant","core_species","conditional_positive_numeric_count","active_minus_pre14",TRUE,0.0971899646262701,0.0221759564477315,0.0537258886659876,0.140654040586553,1.10206970799752,1.05519532151212,1.15102637068676,1.17232029917829e-05,4.90243034201828e-05,29011,TRUE,"completed","s2_detectability__fixed_49_species__conditional_positive_numeric_count__active_minus_pre14","real_start_anchor_s2_detectability"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_aa5353f6d6d2","Iceland Gull","core_species","checklist_reporting","active_minus_pre14",TRUE,0.27572200596732,0.0470624726107541,0.183481254626839,0.367962757307801,1.3174815611025,1.20139244465093,1.44478823016854,4.66677794372566e-09,7.62240397475192e-08,217184,TRUE,"completed","s2_detectability__fixed_49_species__checklist_reporting__active_minus_pre14","real_start_anchor_s2_detectability"
