"analysis_version","analysis_taxon_id","species","outcome","component","comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status"
"post_stage4a_stage3_dose_v1","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",,,,,,,,,,1063,TRUE,"failed_insufficient_support"
"post_stage4a_stage3_dose_v1","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","within_location","dose_did_active_minus_pre",0.0785689570763732,0.0270477181204351,0.025556403696329,0.131581510456417,1.08173794607662,1.02588576838796,1.14063087727673,0.00367455482117504,0.060017728745859,217183,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","between_location","dose_did_active_minus_pre",0.0297021373995586,0.0403621915932867,-0.0494063044603886,0.108810579259506,1.03014764579392,0.951794332842376,1.11495113546815,0.461797579711742,,217183,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00462050175088962,0.0257846409690902,-0.045916465902823,0.0551574694046023,1.00463119272866,0.955121744091,1.05670700059703,0.857783888847579,0.99684195134258,16632,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0450400889157731,0.0401372149429746,-0.0336274068122001,0.123707584643746,1.04606979487205,0.966931709696465,1.13168490056775,0.261797469066332,,16632,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_3083477933a8","White-winged Scoter","checklist_reporting","within_location","dose_did_active_minus_pre",0.0632925386593007,0.0341811891343938,-0.00370136099286297,0.130286438311464,1.06533844633131,0.996305480600065,1.13915463412692,0.0640721476004125,0.251343267310706,217199,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_3083477933a8","White-winged Scoter","checklist_reporting","between_location","dose_did_active_minus_pre",0.138013721831129,0.0517061094841388,0.0366716094615316,0.239355834200726,1.1479913027089,1.03735230821474,1.27043051879194,0.00760331490398515,,217199,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0277267652981616,0.0333317548258651,-0.0376022737020531,0.0930558042983763,1.0281147294183,0.963095913299216,1.09752298005906,0.405497935317344,0.758734342370173,4706,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.191095140059592,0.0528569141783347,0.0874974919361312,0.294692788183052,1.21057462074419,1.09143952703948,1.34271379777227,0.000299966307479463,,4706,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35518e24dfdd","Common Merganser","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0305306401094212,0.0242110233907938,-0.0779833739842339,0.0169220937653916,0.96993071282874,0.92497980514452,1.01706608344977,0.207300817189337,0.462037651632741,217093,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35518e24dfdd","Common Merganser","checklist_reporting","between_location","dose_did_active_minus_pre",-0.041270476855889,0.0342032411848247,-0.108307597732683,0.0257666440209045,0.959569553488835,0.897351530677756,1.02610147361906,0.227576696230583,,217093,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0160568871068926,0.0157768689242848,-0.0469789819873,0.0148652077735147,0.984071337491591,0.954107450822149,1.01497624448696,0.308797419034431,0.758734342370173,27776,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0307257310629486,0.0228253508885827,-0.0140111346131628,0.07546259673906,1.03120263824619,0.986086564509293,1.07838289192701,0.17826283461419,,27776,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35707a9578d5","Pelagic Cormorant","checklist_reporting","within_location","dose_did_active_minus_pre",0.0270552050670769,0.03448308413878,-0.0405303979207962,0.09464080805495,1.02742452023749,0.960279973553165,1.09926393745291,0.432691918620932,0.642481939770475,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35707a9578d5","Pelagic Cormorant","checklist_reporting","between_location","dose_did_active_minus_pre",-0.109145874457391,0.0499629667423128,-0.207071489833096,-0.0112202590816853,0.896599616975617,0.812961529426029,0.988842453256539,0.0289229217440294,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35707a9578d5","Pelagic Cormorant","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0426221710985157,0.0194161451822238,-0.0806771163742752,-0.00456722582275628,0.958273385057037,0.922491500763611,0.995443188092835,0.0281498111943612,0.390106575419617,18881,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_35707a9578d5","Pelagic Cormorant","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0835657772520623,0.0298849832776798,-0.142139268154897,-0.0249922863492281,0.919830580753337,0.867500432888009,0.975317435257404,0.00516999657863111,,18881,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_40f730f5ad72","Long-tailed Duck","checklist_reporting","within_location","dose_did_active_minus_pre",0.0554197643557901,0.0404006927868618,-0.0237641384569261,0.134603667168506,1.05698420586135,0.976516005169742,1.1440832567267,0.170140398402377,0.462037651632741,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_40f730f5ad72","Long-tailed Duck","checklist_reporting","between_location","dose_did_active_minus_pre",0.10249373543955,0.0616489596093318,-0.0183360050791046,0.223323475958205,1.10793036119134,0.981831076699423,1.25022492603926,0.0964049590702485,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_40f730f5ad72","Long-tailed Duck","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00986073870590976,0.0371817230407727,-0.0630140993371479,0.0827355767489674,1.00990951598466,0.938930235301861,1.08625453961281,0.790852375207032,0.99684195134258,2946,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_40f730f5ad72","Long-tailed Duck","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0145340363820878,0.0574910265724107,-0.0981463051340724,0.127214377898248,1.01464016904416,0.906516266067524,1.13566045218794,0.800418669725989,,2946,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_4ae57d328ec6","Greater Scaup","checklist_reporting","within_location","dose_did_active_minus_pre",0.0498447600097361,0.0342799966672273,-0.0173427988481825,0.117032318867655,1.05110790972813,0.982806721870742,1.1241557605447,0.145933003565237,0.420630422040978,216227,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_4ae57d328ec6","Greater Scaup","checklist_reporting","between_location","dose_did_active_minus_pre",0.184350999037592,0.0506270991068331,0.0851237081464597,0.283578289928725,1.20243780354641,1.08885175819979,1.32787283531413,0.000271211884418385,,216227,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_4ae57d328ec6","Greater Scaup","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.00065591244274296,0.0373151155342931,-0.0737921949689084,0.0724803700834225,0.9993443026208,0.928864696544272,1.07517170035222,0.985975778041181,1,4514,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_4ae57d328ec6","Greater Scaup","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.166732592851039,0.0549322103500657,0.0590674389737314,0.274397746728346,1.18143829801734,1.06084678074602,1.31573802867229,0.00240342162551417,,4514,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_59441ff7abde","Brant","checklist_reporting","within_location","dose_did_active_minus_pre",0.0470790177231942,0.0373458974814482,-0.0261175963107693,0.120275631757158,1.04820483256666,0.974220518133482,1.12780766835128,0.207445476243272,0.462037651632741,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_59441ff7abde","Brant","checklist_reporting","between_location","dose_did_active_minus_pre",0.0996841551005125,0.0522058583729802,-0.00263744709252746,0.202005757293552,1.10482191059713,0.997366027915334,1.22385505418389,0.0562048588937836,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_59441ff7abde","Brant","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.027311806943681,0.0351302437938248,-0.0415422056603273,0.0961658195476893,1.02768819312548,0.959308846223731,1.10094160649822,0.436896698932935,0.758734342370173,3796,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_59441ff7abde","Brant","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.143777489788227,0.0497035653902464,0.0463602917201128,0.241194687856342,1.15462716360485,1.04745173116614,1.27276880381872,0.00381946260615501,,3796,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_5a9a3495d0ea","Western Gull","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0883925775675441,0.102299403210648,-0.288895723500355,0.112110568365267,0.915401440103883,0.749090313846007,1.11863653962094,0.387556245392069,0.633008534140379,216824,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_5a9a3495d0ea","Western Gull","checklist_reporting","between_location","dose_did_active_minus_pre",-0.01979799070624,0.101295542368488,-0.218333605542928,0.178737624130448,0.980396702549695,0.803857225703664,1.19570697834922,0.845042400632318,,216824,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_5a9a3495d0ea","Western Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0868822295568023,0.0422630697633589,-0.169716324169089,-0.00404813494451517,0.916785059458323,0.84390417786314,0.995960047708531,0.039806793410165,0.390106575419617,712,TRUE,"completed_with_singular_warning"
"post_stage4a_stage3_dose_v1","atx_5a9a3495d0ea","Western Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.00462433164342519,0.0304438213227215,-0.0550444617008816,0.0642931249877319,1.00463504036553,0.946443066549459,1.06640494288782,0.879268005677379,,712,TRUE,"completed_with_singular_warning"
"post_stage4a_stage3_dose_v1","atx_6b4cfd1ab927","Horned Grebe","checklist_reporting","within_location","dose_did_active_minus_pre",0.00238985571641536,0.0294771535814991,-0.0553843036700787,0.0601640151029094,1.00239271369786,0.946121480121368,1.0620107180588,0.935382429014348,0.954869562952147,217142,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6b4cfd1ab927","Horned Grebe","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0236414716998403,0.0439982376560125,-0.109876432888859,0.0625934894891782,0.976635798568522,0.89594483777214,1.06459398261319,0.59104127712633,,217142,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6b4cfd1ab927","Horned Grebe","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.00782947152232135,0.0166734098110993,-0.0405087542515528,0.0248498112069101,0.992201098954251,0.960300757760216,1.02516114124721,0.638656327482062,0.948307880200638,13054,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6b4cfd1ab927","Horned Grebe","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.00878098805620472,0.0260753391764321,-0.0423257376142685,0.0598877137266779,1.0088196540241,0.95855749148268,1.06171732357035,0.736301968130197,,13054,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0676072463614395,0.129976058114674,-0.322355639118685,0.187141146395806,0.93462747984438,0.724440505128366,1.2057974670059,0.60295796045083,0.798511893570019,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0320502440347968,0.134672661788266,-0.296003810841941,0.231903322772347,0.968457921623246,0.743784593569255,1.26099781316254,0.811891745652075,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",,,,,,,,,,1816,TRUE,"failed_insufficient_support"
"post_stage4a_stage3_dose_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",,,,,,,,,,1816,TRUE,"failed_insufficient_support"
"post_stage4a_stage3_dose_v1","atx_7571c026ae99","American Herring Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.0458299090777222,0.044147384551489,-0.0406973746548362,0.132357192810281,1.04689632825024,0.960119642525565,1.14151598775842,0.299218132496724,0.56391109585921,217179,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7571c026ae99","American Herring Gull","checklist_reporting","between_location","dose_did_active_minus_pre",0.0283880225106059,0.0640678758720774,-0.0971827067646485,0.15395875178586,1.02879480252519,0.907390204658642,1.16644277210488,0.657698522496521,,217179,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0224897938864231,0.0285579480259127,-0.0784623434895786,0.0334827557167324,0.977761216284437,0.924536874108494,1.03404961212811,0.430980831223571,0.758734342370173,1851,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.078451712928976,0.0393313765348831,0.00136363145822123,0.155539794399731,1.08161112606803,1.00136456162635,1.16828842647886,0.0460827791539335,,1851,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0206526991809854,0.0226137164981081,-0.0649747690738766,0.0236693707119058,0.979559107180334,0.937091106755615,1.02395171349137,0.361094271107601,0.631914974438302,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","between_location","dose_did_active_minus_pre",0.0478753285943035,0.0318898054928565,-0.0146275416456828,0.11037819883429,1.04903986189733,0.985478921113328,1.11670032536699,0.133284765753877,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00181578101761703,0.0115221645573546,-0.0207672465387419,0.024398808573976,1.00181743054621,0.97944690769904,1.02469889511827,0.874779671586346,0.99684195134258,50285,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.00755583523623912,0.0165921108261203,-0.0249641044104537,0.040075774882932,1.0075844525899,0.975344921980963,1.04088964449511,0.648830687299401,,50285,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","within_location","dose_did_active_minus_pre",0.0144107774096016,0.0345921841549216,-0.0533886576806218,0.082210212499825,1.01451511324677,0.948011488925693,1.08568401019323,0.676977914470693,0.815225287253559,217200,TRUE,"completed_with_rank_deficiency_warning"
