"analysis_version","analysis_taxon_id","species","outcome","comparison","stage2_estimate","blockaware_estimate","estimate_shift","percent_shift_in_log_effect","stage2_ratio","blockaware_ratio","stage2_standard_error","blockaware_primary_standard_error","standard_error_ratio","stage2_interval_width","blockaware_interval_width","interval_width_ratio","blockaware_primary_interval_method","blockaware_primary_denominator_df","stage2_p_value","blockaware_p_value","stage2_q_value_bh_fixed49","blockaware_q_value_bh_fixed49","stage2_significant_bh_fixed49","blockaware_significant_bh_fixed49","stage2_status","blockaware_status","bh_change","q_value_widening_only_counterfactual","q_value_point_movement_only_counterfactual","survives_bh_widening_only","survives_bh_point_movement_only","mechanism","mechanism_rule"
"post_stage4a_blockaware_v1","atx_15dd5efcd8d6","Black Turnstone","checklist_reporting","active_minus_pre14",-0.0167247395494686,-0.136829966401197,-0.120105226851729,-718.129131377384,0.983414342457467,0.872118502973373,0.0690525993973004,0.0795729955065312,1.15235336831711,0.270681215715162,0.311920410669537,1.15235336831711,"wald",Inf,0.808622951175123,0.0855137640545744,0.865357657928627,0.174590601611423,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.89837482325658,0.0970436713216722,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_15dd5efcd8d6","Black Turnstone","conditional_positive_numeric_count","active_minus_pre14",0.119627476526983,0.131565853478402,0.0119383769514194,9.9796278397017,1.12707691076017,1.14061301858397,0.0664962819628909,0.0693366787419064,1.04271512173569,0.260660635506173,0.273791229295908,1.05037428748778,"kenward_roger",165.966207752872,0.0720170981343952,0.0594993607072833,0.160401718572062,0.163979692836377,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.201442412210828,0.106613560203487,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_1812dd827ede","Surfbird","checklist_reporting","active_minus_pre14",0.30422093944648,0.3739353486572,0.0697144092107203,22.9157168923229,1.35556852156541,1.45344318036595,0.182967506145799,0.187818211208215,1.02651129243982,0.717219444773754,0.736233859217678,1.02651129243982,"wald",Inf,0.0963715532491145,0.046487156583542,0.174896522563208,0.0990378553301546,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.246092199948264,0.08730666105351,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_1812dd827ede","Surfbird","conditional_positive_numeric_count","active_minus_pre14",,,,,,,,,,,,,"none",,,,1,1,FALSE,FALSE,"failed_insufficient_support","failed_insufficient_support","absent_from_bh_in_both",1,1,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_1930f23cc4f8","Surf Scoter","checklist_reporting","active_minus_pre14",0.0173034064440568,0.0274843603137825,0.0101809538697257,58.8378589073862,1.01745397759221,1.02786553948703,0.037309464250012,0.0462276092852101,1.23903170990174,0.146250412425016,0.181208898580802,1.23903170990174,"wald",Inf,0.642804929943966,0.552148140489209,0.851282204520387,0.689105261481052,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.89837482325658,0.579619266755068,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_1930f23cc4f8","Surf Scoter","conditional_positive_numeric_count","active_minus_pre14",0.285272712198113,0.344167567484218,0.0588948552861052,20.6451065130984,1.33012471990012,1.41081502242575,0.0364318804766734,0.0908330508571704,2.49322982148366,0.142810347246695,0.391032449649388,2.73812407285802,"satterthwaite_denominator_df",13.4861465330199,4.86690357330032e-15,0.00212023573755187,3.97463791819526e-14,0.00742082508143153,TRUE,TRUE,"completed","completed","retained_bh",0.0283173420984905,5.70170330794031e-20,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_3083477933a8","White-winged Scoter","checklist_reporting","active_minus_pre14",0.0927415264793756,0.283012372972234,0.190270846492859,205.162513186768,1.09717810712638,1.32712158215406,0.0525700176023313,0.070647657025824,1.34387737056209,0.206070682334412,0.276933726725506,1.34387737056209,"wald",Inf,0.0777063122533685,6.17635685075809e-05,0.169353095320394,0.000432344979553066,FALSE,TRUE,"completed","completed_with_singular_warning","entered_bh",0.370974802824733,4.47359269396034e-07,FALSE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_3083477933a8","White-winged Scoter","conditional_positive_numeric_count","active_minus_pre14",0.149635407229635,0.153510577514903,0.00387517028526826,2.58974153043959,1.16141072357372,1.16592011959433,0.0537240814745815,0.0563450728141189,1.04878615450648,0.210594529585351,0.223511644954745,1.06133642405065,"kenward_roger",102.332795781198,0.0053485210370513,0.00757553532003327,0.0137935542534481,0.0247467487121087,TRUE,TRUE,"completed","completed","retained_bh",0.0321339221130063,0.0130812406470061,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_35518e24dfdd","Common Merganser","checklist_reporting","active_minus_pre14",0.157550024620676,0.207224352185736,0.0496743275650605,31.5292413851781,1.17063931730477,1.23025855201638,0.0303311244308932,0.0574272654129767,1.89334442723413,0.118895822990307,0.225110743880114,1.89334442723413,"wald",Inf,2.05452772109978e-07,0.00030801250985103,2.01343716667778e-06,0.00188657662283756,TRUE,TRUE,"completed","completed","retained_bh",0.0425554209389057,1.36707125704887e-10,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_35518e24dfdd","Common Merganser","conditional_positive_numeric_count","active_minus_pre14",0.109752989476644,0.11137830764534,0.00162531816869553,1.48088737850863,1.11600237208008,1.11781770585959,0.0202536149428332,0.0203200241931037,1.00327888381693,0.0793927116893903,0.0796709310083177,1.00350434332078,"satterthwaite_denominator_df",5387.22726015911,5.99556619078673e-08,4.41640174915381e-08,3.26425270387278e-07,7.21345619028455e-07,TRUE,TRUE,"completed","completed_with_singular_warning","retained_bh",1.1274610227391e-06,1.69966704460463e-07,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_35707a9578d5","Pelagic Cormorant","checklist_reporting","active_minus_pre14",0.0532201768748399,0.0402762714881913,-0.0129439053866486,-24.3214249683712,1.05466183170348,1.04109836025799,0.0423101415289722,0.0453112569939945,1.07093135018155,0.165852707155156,0.177616863604936,1.07093135018154,"wald",Inf,0.208442885665091,0.374067558893208,0.329474238631918,0.53909736428727,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.407109070151128,0.488166097140153,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_35707a9578d5","Pelagic Cormorant","conditional_positive_numeric_count","active_minus_pre14",0.0264326587416487,0.0279222092824226,0.00148955054077389,5.63526565879229,1.02678509993279,1.02831568789471,0.0230922947457356,0.0247558987072633,1.07204151773764,0.0905201320440505,0.100561872282269,1.1109337780609,"satterthwaite_denominator_df",34.5427915870004,0.252353030638183,0.267135146518517,0.44161780361682,0.523584887176294,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.531826198057306,0.44414098495319,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_40f730f5ad72","Long-tailed Duck","checklist_reporting","active_minus_pre14",0.121595880222546,0.364257695527214,0.242661815304668,199.564175085987,1.12929763804335,1.43944510493276,0.0618410181222101,0.0904177849431546,1.46210052306175,0.242412336573641,0.354431204100942,1.46210052306175,"wald",Inf,0.0492679128527559,5.61083908475194e-05,0.120706386489252,0.000432344979553066,FALSE,TRUE,"completed","completed_with_singular_warning","entered_bh",0.370974802824733,3.779499282877e-08,FALSE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_40f730f5ad72","Long-tailed Duck","conditional_positive_numeric_count","active_minus_pre14",0.386326610862223,0.339684734283141,-0.0466418765790824,-12.0731720952343,1.47156522151975,1.40450472856758,0.0572400382609832,0.0680169892612153,1.18827644648131,0.224376826930444,0.271616776934231,1.21053845287879,"kenward_roger",65.7900905770254,1.48624169928555e-11,4.61372605352957e-06,9.10323040812399e-11,4.52145153245898e-05,TRUE,TRUE,"completed","completed","retained_bh",4.05599272769223e-06,1.80650290909714e-08,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_4ae57d328ec6","Greater Scaup","checklist_reporting","active_minus_pre14",0.0983869080209327,0.0434977840917439,-0.0548891239291888,-55.7890526628915,1.10338961282306,1.04445767988707,0.0470034600012447,0.0602356613728505,1.2815154750577,0.184250177502417,0.236119453751475,1.2815154750577,"wald",Inf,0.0363326990503141,0.470216535790334,0.104723661968552,0.6400169514924,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.246092199948264,0.488166097140153,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_4ae57d328ec6","Greater Scaup","conditional_positive_numeric_count","active_minus_pre14",0.180027208414146,0.257671637271923,0.077644428857777,43.1292744811989,1.1972499379508,1.29391387577021,0.0544557430939616,0.0758189925643936,1.39230480123227,0.213462590431062,0.305967232053143,1.43335294224285,"kenward_roger",42.2358154391271,0.000946596633110846,0.00148888197858738,0.00289895218890197,0.00561193976544476,TRUE,TRUE,"completed","completed","retained_bh",0.0632339611334254,8.38951090225418e-06,FALSE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_59441ff7abde","Brant","checklist_reporting","active_minus_pre14",0.15134038109479,0.42671742198701,0.27537704089222,181.95873361766,1.16339258753716,1.53221962896591,0.0565016043271212,0.0934832782090238,1.65452431523526,0.22148221909978,0.366447716892849,1.65452431523526,"wald",Inf,0.0073949473089975,5.00354477913479e-06,0.0278732629339137,8.17245647258683e-05,TRUE,TRUE,"completed","completed_with_singular_warning","retained_bh",0.246092199948264,2.09532509143092e-12,FALSE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_59441ff7abde","Brant","conditional_positive_numeric_count","active_minus_pre14",0.0684064783391509,0.034882168104371,-0.0335243102347799,-49.0075078394922,1.07080047722899,1.03549768695536,0.0521403791232519,0.0728536467637913,1.39725962850359,0.204386530443676,0.294388839240297,1.44035342544955,"kenward_roger",40.4257771268814,0.189531129710503,0.634662133617496,0.357193282915948,0.840498501277224,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.608631072822167,0.68530905194406,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_5a9a3495d0ea","Western Gull","checklist_reporting","active_minus_pre14",0.225289228314949,0.276075442010176,0.050786213695227,22.5426728455162,1.25268497576618,1.31794728886963,0.134014285419964,0.13508512159896,1.00799046292446,0.525326345674003,0.529523946362352,1.00799046292446,"wald",Inf,0.0927466615816797,0.0409817450834533,0.17479178528855,0.0990378553301546,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.246092199948264,0.08730666105351,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_5a9a3495d0ea","Western Gull","conditional_positive_numeric_count","active_minus_pre14",0.0839591607893131,0.0869032204293734,0.00294405964006032,3.50653771712671,1.08758447681027,1.09079110831468,0.0391483640143928,0.0494103114184692,1.26212966141583,0.153458767043748,0.211290715522405,1.37685659537569,"kenward_roger",14.4808974433175,0.0319816141769596,0.0997155894882237,0.0746237664129057,0.257161257101209,FALSE,FALSE,"completed_with_singular_warning","completed_with_singular_warning","absent_from_bh_in_both",0.246447345998038,0.07033362889566,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_6b4cfd1ab927","Horned Grebe","checklist_reporting","active_minus_pre14",-0.0770300472908865,-0.0599122049132379,0.0171178423776486,22.2222924425931,0.925862033542696,0.94184721951284,0.0388381422650069,0.0393836971722371,1.01404688472244,0.152242720131713,0.154381256071233,1.01404688472244,"wald",Inf,0.0473271471467801,0.128198669153969,0.120706386489252,0.232656844020167,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.164896462806198,0.215118427921741,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_6b4cfd1ab927","Horned Grebe","conditional_positive_numeric_count","active_minus_pre14",0.0234844140035445,0.0186464296158585,-0.00483798438768597,-20.6008307763429,1.02376234426601,1.01882135986787,0.0221303116853385,0.026057873162432,1.17747429556971,0.0867492277398186,0.104871380875308,1.20890276037779,"satterthwaite_denominator_df",46.5290011847668,0.288604619451947,0.477827980870973,0.487642288039497,0.669396868625446,FALSE,FALSE,"completed","completed","absent_from_bh_in_both",0.608631072822167,0.597955098452,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","checklist_reporting","active_minus_pre14",-0.244395336454988,-0.1631957577297,0.0811995787252875,33.2246841953315,0.783177954256937,0.84942489064994,0.140957013285737,0.144082737516649,1.02217501746136,0.552541338816756,0.56479395265314,1.02217501746136,"wald",Inf,0.0829484548508052,0.25735996482616,0.169353095320394,0.420354609216062,FALSE,FALSE,"completed","completed_with_singular_warning","absent_from_bh_in_both",0.246092199948264,0.379628260584802,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","active_minus_pre14",,,,,,,,,,,,,"none",,,,1,1,FALSE,FALSE,"failed_insufficient_support","failed_insufficient_support","absent_from_bh_in_both",1,1,FALSE,FALSE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","active_minus_pre14",0.129317971346285,0.111348853079999,-0.0179691182662858,-13.8952986032919,1.13805193454579,1.11778478150982,0.0283982294192776,0.0345917571849577,1.21809556061533,0.111319013772979,0.135597196488943,1.21809556061534,"wald",Inf,5.27020897425658e-06,0.0012866459755266,4.30400399564287e-05,0.00630456528008035,TRUE,TRUE,"completed","completed","retained_bh",0.00181488173771524,0.000360109385052932,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","active_minus_pre14",0.18634546770325,0.148320719006282,-0.0380247486969678,-20.4055130321287,1.2048384212506,1.15988483382739,0.0149694582144569,0.0310722930984922,2.07571260451389,0.058679197936825,0.126333335005672,2.15294924688106,"satterthwaite_denominator_df",33.7077772250437,1.42716852731579e-35,3.43372780046285e-05,6.99312578384737e-34,0.0002403609460324,TRUE,TRUE,"completed","completed","retained_bh",8.79463954225591e-06,9.39348032939319e-22,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
"post_stage4a_blockaware_v1","atx_7571c026ae99","American Herring Gull","checklist_reporting","active_minus_pre14",0.343187226628138,0.207600800741894,-0.135586425886244,-39.5080047758185,1.40943262054213,1.23072176825506,0.0617256514208361,0.0736558795378605,1.19327828613239,0.241960107414225,0.288725742287654,1.19327828613239,"wald",Inf,2.69959905427177e-08,0.0048245133668203,3.30700884148292e-07,0.0197000962478495,TRUE,TRUE,"completed","completed_with_singular_warning","retained_bh",3.8861478247229e-05,0.00290311857209304,TRUE,TRUE,"not_applicable","counterfactual Benjamini-Hochberg over the same fixed 49-species family: widening_only uses the Stage 2 point estimate with the block-aware standard error and denominator df; point_movement_only uses the block-aware point estimate with the Stage 2 standard error"
